axis,index,median_resid
row,587,0.13725190349403604
row,588,0.048372880015215
row,589,0.2263895283055124
row,590,0.04748769054144919
row,591,0.07185346909052281
row,592,-0.03800152281983138
row,593,0.16900034583884072
row,594,0.15989005918913923
row,595,-0.01833528215818081
row,596,-0.18383291753721753
row,597,-0.01576082572711357
row,598,0.051885564414532404
row,599,-0.12143409122546878
row,600,-0.04569058618263622
row,601,-0.018870124750240524
row,602,-0.08869913375182303
row,603,0.15352031370695318
row,604,0.1241657237224203
row,605,-0.14824113659278737
row,606,0.2308089990172113
row,607,-0.037377684694875235
row,608,0.07587103884350732
row,609,0.1454626582572427
row,610,0.13988301328359043
row,611,0.19827630175045652
row,612,0.0913688456503019
row,613,0.02832215844086594
row,614,0.03727666302939525
row,615,0.20962189421149136
row,616,-0.03009358478016466
row,617,-0.18404687319424617
row,618,0.20202208433089286
row,619,0.3302665118642154
row,620,0.10159255339380735
row,621,0.16515039585435343
row,622,0.12440525794074775
row,623,-0.015493543879690819
row,624,0.20732422961254748
row,625,-0.13368964470734568
row,626,0.11984325613135471
row,627,-0.11160905157226342
row,628,-0.0649410484570665
row,629,-0.07678303734223668
row,630,0.008327915445910605
row,631,0.19970877004664533
row,632,0.19300926538273755
row,633,0.07167570853691085
row,634,-0.023607552225220374
row,635,0.008154518417038847
row,636,-0.012368328500019565
row,637,0.018101174601594217
row,638,-0.18007546619902737
row,639,-0.06001178567228749
row,640,-0.04612330724180502
row,641,-0.0665559330148282
row,642,0.031298976232266185
row,643,-0.12689642809044654
row,644,0.10092318751351925
row,645,0.06476144818031626
row,646,-0.06158602247121525
row,647,-0.0833341485883583
row,648,0.2121434413655452
row,649,0.26129204276801765
row,650,0.2110715204808571
row,651,0.027055646090610175
row,652,0.08437453022881991
row,653,-0.0855843002816421
row,654,0.11935076629112329
row,655,0.12874871848560066
row,656,0.19433788548096542
row,657,0.11466925402276296
row,658,-0.022769833108791104
row,659,-0.11359916751520505
row,660,0.1331347067738604
row,661,0.1639622151742408
row,662,0.19912153340953997
row,663,0.10754818899228091
row,664,0.04201901268342789
row,665,0.04223384918683859
row,666,-0.027919742970639483
row,667,0.13085109173969478
row,668,-0.15908974679796506
row,669,-0.007166757116737088
row,670,0.37901521263373805
row,671,0.13141500413573493
row,672,-0.08445510008158141
row,673,-0.049422791188828974
row,674,0.015247194931081953
row,675,-0.15813414883587917
row,676,0.05547664994643631
row,677,-0.12360476514001473
row,678,0.1813290774433196
row,679,0.037429320750885786
row,680,0.12344803128808923
row,681,0.1934433598528389
row,682,0.062221947008739065
row,683,0.16158245997049736
row,684,0.037884950221900304
row,685,0.05755310662499635
row,686,0.09559557011374054
row,687,-0.008805742078907386
row,688,-0.13204125644027753
row,689,-0.11807533590459052
row,690,0.05555155714008997
row,691,-0.021375451602997142
row,692,0.2195780099911504
row,693,-0.03664878450884412
row,694,0.14737668251404434
row,695,0.278251106692863
row,696,0.10069567061537654
row,697,0.18986684979526425
row,698,-0.016381017965422462
row,699,0.1997381885030971
row,700,0.1165697606054037
row,701,-0.019000466081284806
row,702,0.012692132795376843
row,703,-0.13032613691630512
row,704,-0.14704085793085842
row,705,0.12106485923606858
row,706,-0.013792485792976095
row,707,-0.01850472766677136
row,708,0.10097563331196202
row,709,0.10032307782166017
row,710,0.30492879774795156
row,711,0.20095555801796117
row,712,0.14694005006090816
row,713,-0.06768537881952152
row,714,0.213511247009337
row,715,0.11710145175224751
row,716,0.10336797988082314
row,717,0.037902191525232
row,718,-0.06701654040169558
row,719,0.043342464474937614
row,720,0.24456138999529653
row,721,0.0745951968678189
row,722,0.1318615025447678
row,723,0.09456163212802071
row,724,0.11535995401446986
row,725,0.06691812975124378
row,726,0.06614557360219386
row,727,-0.03930492010183384
row,728,-0.07586360109895995
row,729,0.002041093461731869
row,730,0.11607309693815893
row,731,-0.07514150548109111
row,732,0.07252377884111638
row,733,0.16432840165917817
row,734,0.030233360777427443
row,735,-0.0352319492671338
row,736,0.049820126347304594
row,737,0.017874364541405896
row,738,0.049836657641736615
row,739,0.03898645682435031
row,740,0.09895593893787513
row,741,0.051213197649286
row,742,-0.03478036451458788
row,743,-0.13274388608224363
row,744,0.10783028096712854
row,745,0.15728736042375502
row,746,0.15311090829128915
row,747,0.11962651065906726
row,748,-0.03645457098439886
row,749,-0.11583770876855803
row,750,-0.0439806322287164
row,751,-0.028217938038570978
row,752,-0.18839017022251037
row,753,-0.2693120869635992
row,754,-0.31996082337767096
row,755,-0.0642518160617307
row,756,-0.09192338524880794
row,757,-0.20788336528822704
row,758,-0.012370320694949921
row,759,-0.10150874844287472
row,760,0.03551309626126642
row,761,-0.19549176575764093
row,762,0.0017237353989312254
row,763,0.04861793901134703
row,764,0.07175388834639129
row,765,-0.14761683497844746
row,766,0.06769012512808636
row,767,-0.23233026538201607
row,768,-0.14468101168506653
row,769,0.026587845860690074
row,770,-0.12779009307533462
row,771,0.049746790138198715
row,772,0.16519096638285546
row,773,-0.06474824978613736
row,774,0.11174844455651423
row,775,0.027776013133832045
row,776,0.16583284114944608
row,777,0.13821017608653285
row,778,0.30954887907598616
row,779,0.2590330496303732
row,780,0.09496028128211709
row,781,0.24775521847306337
row,782,0.19441249491035473
row,783,0.33506664514147033
row,784,0.12552547352209986
row,785,0.18067916860751998
row,786,-0.03351460875032908
row,787,0.021127014931807686
row,788,0.1089078094280973
row,789,0.14402138163807576
row,790,0.10065763578466669
row,791,-0.032784615973127096
row,792,0.16677665326271995
row,793,-0.06006175523628965
row,794,0.1004429893260852
row,795,0.09675903738007996
row,796,0.3514348838034125
row,797,0.21501228993399657
row,798,0.017003106840228766
row,799,-0.03960150540959795
row,800,-0.03921113412177535
row,801,-0.23810622040855378
row,802,-0.1274734368420578
